# k_lable: W L Γ X W K 
# k_node: 0.000000  0.065244  0.145151  0.237419  0.283554  0.316176  
0.192876    -14.864611
0.196058    -14.852375
0.199239    -14.838797
0.202421    -14.825953
0.205603    -14.814016
0.208784    -14.803112
0.211966    -14.793335
0.215148    -14.784729
0.218329    -14.777336
0.221511    -14.771135
0.224693    -14.766146
0.227874    -14.762304
0.231056    -14.759607
0.234238    -14.757986
0.237419    -14.757460

0.237419    -14.757460
0.240495    -14.757473
0.243571    -14.757505
0.246646    -14.757593
0.249722    -14.757700
0.252798    -14.757330
0.255873    -14.756411
0.258949    -14.754919
0.262024    -14.752911
0.265100    -14.750525
0.268176    -14.748114
0.271251    -14.745796
0.274327    -14.743860
0.277402    -14.742455
0.280478    -14.741640
0.283554    -14.741335

0.283554    -14.741335
0.286816    -14.741283
0.290078    -14.741259
0.293340    -14.741337
0.296602    -14.741638
0.299865    -14.742064
0.303127    -14.742613
0.306389    -14.743166
0.309651    -14.743628
0.312913    -14.743925
0.316176    -14.744041

0.000000    -10.440973
0.003262    -10.447390
0.006524    -10.466337
0.009787    -10.496786
0.013049    -10.537279
0.016311    -10.585970
0.019573    -10.640812
0.022835    -10.699780
0.026098    -10.761015
0.029360    -10.822552
0.032622    -10.882864
0.035884    -10.940590
0.039146    -10.994570
0.042408    -11.043728
0.045671    -11.087492
0.048933    -11.125189
0.052195    -11.156477
0.055457    -11.180943
0.058719    -11.198597
0.061982    -11.209171
0.065244    -11.212708

0.065244    -11.212708
0.068440    -11.222607
0.071636    -11.251745
0.074833    -11.298607
0.078029    -11.360830
0.081225    -11.435659
0.084421    -11.520178
0.087618    -11.611502
0.090814    -11.706997
0.094010    -11.804310
0.097207    -11.901396
0.100403    -11.996477
0.103599    -12.088034
0.106795    -12.174828
0.109992    -12.255768
0.113188    -12.330013
0.116384    -12.396875
0.119581    -12.455893
0.122777    -12.506849
0.125973    -12.549664
0.129169    -12.584616
0.132366    -12.612074
0.135562    -12.632576
0.138758    -12.646687
0.141954    -12.654938
0.145151    -12.657631

0.145151    -12.657631
0.148332    -12.654968
0.151514    -12.646872
0.154696    -12.633183
0.157877    -12.613590
0.161059    -12.587706
0.164241    -12.555120
0.167423    -12.515339
0.170604    -12.467972
0.173786    -12.412611
0.176968    -12.348932
0.180149    -12.276709
0.183331    -12.195898
0.186513    -12.106516
0.189694    -12.008863
0.192876    -11.903339
0.196058    -11.790707
0.199239    -11.671824
0.202421    -11.547882
0.205603    -11.420259
0.208784    -11.290716
0.211966    -11.161249
0.215148    -11.034286
0.218329    -10.912691
0.221511    -10.799770
0.224693    -10.699240
0.227874    -10.615145
0.231056    -10.551401
0.234238    -10.511536
0.237419    -10.497971

0.237419    -10.497971
0.240495    -10.497696
0.243571    -10.496874
0.246646    -10.495432
0.249722    -10.493280
0.252798    -10.490337
0.255873    -10.486423
0.258949    -10.481544
0.262024    -10.475842
0.265100    -10.469433
0.268176    -10.462627
0.271251    -10.455942
0.274327    -10.449936
0.277402    -10.445145
0.280478    -10.442059
0.283554    -10.440973

0.283554    -10.440973
0.286816    -10.444498
0.290078    -10.453888
0.293340    -10.467054
0.296602    -10.482353
0.299865    -10.498045
0.303127    -10.512712
0.306389    -10.525238
0.309651    -10.534769
0.312913    -10.540724
0.316176    -10.542740

0.000000    -6.236597
0.003262    -6.231719
0.006524    -6.217836
0.009787    -6.197063
0.013049    -6.172613
0.016311    -6.148263
0.019573    -6.127644
0.022835    -6.113757
0.026098    -6.108334
0.029360    -6.111829
0.032622    -6.123460
0.035884    -6.141691
0.039146    -6.164555
0.042408    -6.189971
0.045671    -6.215991
0.048933    -6.240879
0.052195    -6.263178
0.055457    -6.281693
0.058719    -6.295584
0.061982    -6.304127
0.065244    -6.307034

0.065244    -6.307034
0.068440    -6.288521
0.071636    -6.233502
0.074833    -6.143457
0.078029    -6.020684
0.081225    -5.867843
0.084421    -5.687784
0.087618    -5.483279
0.090814    -5.256941
0.094010    -5.011100
0.097207    -4.747836
0.100403    -4.468962
0.103599    -4.176075
0.106795    -3.870652
0.109992    -3.553966
0.113188    -3.227342
0.116384    -2.891988
0.119581    -2.549292
0.122777    -2.200660
0.125973    -1.847882
0.129169    -1.493205
0.132366    -1.139622
0.135562    -0.791661
0.138758    -0.457309
0.141954    -0.158446
0.145151    -0.000029

0.145151    -0.000029
0.148332    -0.143381
0.151514    -0.410488
0.154696    -0.702876
0.157877    -1.001169
0.161059    -1.299549
0.164241    -1.595631
0.167423    -1.888286
0.170604    -2.177015
0.173786    -2.461739
0.176968    -2.742432
0.180149    -3.019189
0.183331    -3.292043
0.186513    -3.560864
0.189694    -3.825402
0.192876    -4.085327
0.196058    -4.340040
0.199239    -4.588948
0.202421    -4.831185
0.205603    -5.065618
0.208784    -5.290859
0.211966    -5.505229
0.215148    -5.706542
0.218329    -5.892169
0.221511    -6.058992
0.224693    -6.203439
0.227874    -6.321586
0.231056    -6.409523
0.234238    -6.463897
0.237419    -6.482291

0.237419    -6.482291
0.240495    -6.479995
0.243571    -6.473141
0.246646    -6.461927
0.249722    -6.446689
0.252798    -6.427828
